CAMIS,Longitude,Latitude,Source,Dataset Date
41633479,-73.846257,40.722453,Geocodio,5/15/2015
41633696,-73.95387,40.743418,Geocodio,5/15/2015
41633655,-73.90202,40.751191,Geocodio,5/15/2015
41633674,-73.766897,40.716888,Geocodio,5/15/2015
41634206,-73.876876,40.75053,Geocodio,5/15/2015
41634314,-73.797769,40.655246,Geocodio,5/15/2015
41634367,-73.932251,40.765533,Geocodio,5/15/2015
41633994,-73.915662,40.713469,Geocodio,5/15/2015
41634439,-73.882508,40.751146,Geocodio,5/15/2015
41634597,-74.07263054,40.59808056,Geocodio,5/15/2015
41634744,-73.800394,40.712941,Geocodio,5/15/2015
41634834,-73.769942,40.761438,Geocodio,5/15/2015
41634839,-73.98128828,40.74664247,Geocodio,5/15/2015
41634862,-73.990276,40.756567,Geocodio,5/15/2015
41634627,-73.855293,40.702595,Geocodio,5/15/2015
41635318,-73.972439,40.763622,Geocodio,5/15/2015
41635218,-73.890501,40.746942,Geocodio,5/15/2015
41635390,-73.862069,40.722861,Geocodio,5/15/2015
41635663,-74.07997873,40.63752796,Geocodio,5/15/2015
41635743,-73.95387,40.743418,Geocodio,5/15/2015
41635838,-73.840291,40.660849,Geocodio,5/15/2015
41635602,-73.890501,40.746942,Geocodio,5/15/2015
41636059,-74.24194465,40.51095817,Geocodio,5/15/2015
41635982,-73.859386,40.737042,Geocodio,5/15/2015
41636255,-73.733772,40.738899,Geocodio,5/15/2015
41636203,-73.907637,40.641729,Geocodio,5/15/2015
41636291,-73.939979,40.7611,Geocodio,5/15/2015
41636405,-73.803642,40.708729,Geocodio,5/15/2015
41636621,-73.891894,40.770613,Geocodio,5/15/2015
41636635,-73.82619,40.766382,Geocodio,5/15/2015
41636858,-73.994468,40.755908,Geocodio,5/15/2015
41636994,-73.929164,40.752033,Geocodio,5/15/2015
41636970,-73.738156,40.728957,Geocodio,5/15/2015
41636999,-73.890501,40.746942,Geocodio,5/15/2015
41637082,-73.867471,40.742096,Geocodio,5/15/2015
41637060,-73.860767,40.729561,Geocodio,5/15/2015
41637352,-73.914836,40.743454,Geocodio,5/15/2015
41637387,-73.837327,40.716251,Geocodio,5/15/2015
41637250,-73.843641,40.784369,Geocodio,5/15/2015
41637582,-73.934502,40.744622,Geocodio,5/15/2015
41637672,-73.844918,40.684576,Geocodio,5/15/2015
41638409,-73.825696,40.750997,Geocodio,5/15/2015
41638185,-73.754087,40.724695,Geocodio,5/15/2015
41638458,-73.825696,40.750997,Geocodio,5/15/2015
41638466,-73.957904,40.708427,Geocodio,5/15/2015
41638524,-73.843688,40.723041,Geocodio,5/15/2015
41638841,-74.07766528,40.64379754,Geocodio,5/15/2015
41638974,-73.752398,40.710169,Geocodio,5/15/2015
41639035,-73.851979,40.682564,Geocodio,5/15/2015
41639326,-73.932251,40.765533,Geocodio,5/15/2015
41639084,-73.836975,40.681988,Geocodio,5/15/2015
41639539,-73.820848,40.752241,Geocodio,5/15/2015
41639328,-73.806589,40.706634,Geocodio,5/15/2015
41639519,-73.96046695,40.66039395,Geocodio,5/15/2015
41639905,-73.85495,40.743334,Geocodio,5/15/2015
41640234,-73.895799,40.75062,Geocodio,5/15/2015
41640580,-73.91684,40.742942,Geocodio,5/15/2015
41640664,-73.783977,40.728291,Geocodio,5/15/2015
41640801,-73.849513,40.722612,Geocodio,5/15/2015
41641008,-74.1031746,40.57758483,Geocodio,5/15/2015
41640996,-73.762615,40.698696,Geocodio,5/15/2015
41640587,-73.855293,40.702595,Geocodio,5/15/2015
41641198,-74.002468,40.730323,Geocodio,5/15/2015
41641017,-73.911642,40.761884,Geocodio,5/15/2015
41641278,-73.840291,40.660849,Geocodio,5/15/2015
41641267,-73.80178,40.762702,Geocodio,5/15/2015
41641305,-73.761679,40.706606,Geocodio,5/15/2015
41641744,-73.844456,40.680313,Geocodio,5/15/2015
41641761,-73.890501,40.746942,Geocodio,5/15/2015
41641991,-73.83014,40.75957,Geocodio,5/15/2015
41641855,-73.85001,40.740563,Geocodio,5/15/2015
41641837,-73.915662,40.713469,Geocodio,5/15/2015
41642243,-73.884774,40.731971,Geocodio,5/15/2015
41642332,-73.825696,40.750997,Geocodio,5/15/2015
41642422,-73.992325,40.724909,Geocodio,5/15/2015
41642640,-73.985443,40.765926,Geocodio,5/15/2015
41642578,-73.79893,40.67414,Geocodio,5/15/2015
41642539,-73.914836,40.743454,Geocodio,5/15/2015
41642780,-73.825696,40.750997,Geocodio,5/15/2015
41642860,-73.869969,40.762741,Geocodio,5/15/2015
41642833,-74.16272422,40.54171393,Geocodio,5/15/2015
41643015,-74.2020454,40.5261064,Geocodio,5/15/2015
41643104,-73.892121,40.751003,Geocodio,5/15/2015
41642950,-73.929164,40.752033,Geocodio,5/15/2015
41643314,-73.797769,40.655246,Geocodio,5/15/2015
41643074,-73.934502,40.744622,Geocodio,5/15/2015
41643424,-73.882229,40.737694,Geocodio,5/15/2015
41643548,-73.837327,40.716251,Geocodio,5/15/2015
41643705,-73.809854,40.722342,Geocodio,5/15/2015
41643816,-73.891894,40.770613,Geocodio,5/15/2015
41643866,-73.882229,40.737694,Geocodio,5/15/2015
41643867,-73.882229,40.737694,Geocodio,5/15/2015
41643764,-73.843641,40.784369,Geocodio,5/15/2015
41643851,-73.716539,40.735568,Geocodio,5/15/2015
41643870,-73.860767,40.729561,Geocodio,5/15/2015
41644054,-73.936845,40.84913933,Geocodio,5/15/2015
41644123,-74.23940035,40.52244675,Geocodio,5/15/2015
41644203,-73.714959,40.72659,Geocodio,5/15/2015
41644901,-73.75867,40.679014,Geocodio,5/15/2015
41644418,-73.847732,40.694775,Geocodio,5/15/2015
41645119,-73.934502,40.744622,Geocodio,5/15/2015
41645241,-73.70543,40.750746,Geocodio,5/15/2015
41645278,-74.1099425,40.63507168,Geocodio,5/15/2015
41645235,-73.905445,40.748372,Geocodio,5/15/2015
41645303,-73.867514,40.7712,Geocodio,5/15/2015
41645340,-74.08732473,40.63773077,Geocodio,5/15/2015
41645424,-73.894076,40.739027,Geocodio,5/15/2015
41645426,-73.876738,40.76021,Geocodio,5/15/2015
41645443,-74.15034237,40.55102329,Geocodio,5/15/2015
41645448,-73.882229,40.737694,Geocodio,5/15/2015
41645543,-73.987475,40.760405,Geocodio,5/15/2015
41645548,-74.23498639,40.52219539,Geocodio,5/15/2015
41645673,-73.89654,40.750541,Geocodio,5/15/2015
41645481,-73.823371,40.701588,Geocodio,5/15/2015
41646201,-74.07576034,40.63945734,Geocodio,5/15/2015
41645730,-73.850708,40.684546,Geocodio,5/15/2015
41646198,-73.911681,40.767962,Geocodio,5/15/2015
41646302,-73.926554,40.755086,Geocodio,5/15/2015
41646327,-73.819496,40.695772,Geocodio,5/15/2015
41646499,-73.794435,40.714531,Geocodio,5/15/2015
41646655,-74.10781241,40.64533837,Geocodio,5/15/2015
41646313,-73.810988,40.691855,Geocodio,5/15/2015
41646824,-73.83191,40.758949,Geocodio,5/15/2015
41646872,-73.797769,40.655246,Geocodio,5/15/2015
41646919,-73.888156,40.755266,Geocodio,5/15/2015
41647006,-73.8054,40.67471,Geocodio,5/15/2015
41647039,-73.911642,40.761884,Geocodio,5/15/2015
41647192,-73.940624,40.750541,Geocodio,5/15/2015
41647183,-73.807283,40.588001,Geocodio,5/15/2015
41647210,-73.764659,40.671318,Geocodio,5/15/2015
41647521,-73.8054,40.67471,Geocodio,5/15/2015
41647630,-73.911681,40.767962,Geocodio,5/15/2015
41647741,-73.92445685,40.86742674,Geocodio,5/15/2015
41647754,-73.95387,40.743418,Geocodio,5/15/2015
41647695,-73.848406,40.792761,Geocodio,5/15/2015
41647764,-73.847732,40.694775,Geocodio,5/15/2015
41647941,-74.17184462,40.53940723,Geocodio,5/15/2015
41647923,-73.917873,40.742511,Geocodio,5/15/2015
41647664,-73.843206,40.709275,Geocodio,5/15/2015
41648118,-74.07934443,40.62485406,Geocodio,5/15/2015
41648117,-73.83014,40.75957,Geocodio,5/15/2015
41647987,-73.841611,40.685513,Geocodio,5/15/2015
41648523,-73.99569248,40.68778875,Geocodio,5/15/2015
41648639,-73.846257,40.722453,Geocodio,5/15/2015
41648461,-73.876346,40.740534,Geocodio,5/15/2015
41648501,-73.914836,40.743454,Geocodio,5/15/2015
41648700,-73.82619,40.766382,Geocodio,5/15/2015
41649157,-73.78156,40.674583,Geocodio,5/15/2015
41649057,-73.758046,40.67922,Geocodio,5/15/2015
41649255,-73.910192,40.761638,Geocodio,5/15/2015
41649358,-73.862601,40.686443,Geocodio,5/15/2015
41649356,-73.996328,40.750422,Geocodio,5/15/2015
41649359,-73.996328,40.750422,Geocodio,5/15/2015
41649377,-73.996328,40.750422,Geocodio,5/15/2015
41649418,-73.785241,40.753833,Geocodio,5/15/2015
41649766,-74.16421423,40.60699068,Geocodio,5/15/2015
41649778,-73.882229,40.737694,Geocodio,5/15/2015
41650019,-73.912611,40.75597,Geocodio,5/15/2015
41650198,-73.903905,40.771329,Geocodio,5/15/2015
41650107,-73.925075,40.768619,Geocodio,5/15/2015
41650394,-74.008004,40.707977,Geocodio,5/15/2015
41650542,-73.75867,40.679014,Geocodio,5/15/2015
41650549,-74.19647806,40.51364174,Geocodio,5/15/2015
41650608,-73.755426,40.762681,Geocodio,5/15/2015
41650241,-73.855293,40.702595,Geocodio,5/15/2015
41650546,-73.806589,40.706634,Geocodio,5/15/2015
41650801,-73.877597,40.754512,Geocodio,5/15/2015
41650779,-73.792069,40.757776,Geocodio,5/15/2015
41650923,-73.95387,40.743418,Geocodio,5/15/2015
41651044,-73.911642,40.761884,Geocodio,5/15/2015
41651300,-74.090129,40.58848454,Geocodio,5/15/2015
41651211,-73.900731,40.773925,Geocodio,5/15/2015
41651711,-74.00374022,40.73127722,Geocodio,5/15/2015
41651831,-73.83131908,40.75649508,Geocodio,5/15/2015
41652004,-73.800054,40.705186,Geocodio,5/15/2015
41652202,-73.802549,40.675601,Geocodio,5/15/2015
41652204,-73.926437,40.765732,Geocodio,5/15/2015
41651899,-73.820848,40.752241,Geocodio,5/15/2015
41652197,-73.807283,40.588001,Geocodio,5/15/2015
41652187,-73.835066,40.746204,Geocodio,5/15/2015
41652271,-73.767094,40.656044,Geocodio,5/15/2015
41652446,-73.825696,40.750997,Geocodio,5/15/2015
41652463,-73.755926,40.664542,Geocodio,5/15/2015
41652507,-73.846257,40.722453,Geocodio,5/15/2015
41652570,-74.1503994,40.5373576,Geocodio,5/15/2015
41652985,-73.825696,40.750997,Geocodio,5/15/2015
41653102,-73.93062002,40.821999,Geocodio,5/15/2015
41652991,-73.834732,40.677864,Geocodio,5/15/2015
41653053,-73.908946,40.771598,Geocodio,5/15/2015
41653388,-73.985796,40.669782,Geocodio,5/15/2015
41653405,-73.964325,40.756381,Geocodio,5/15/2015
41653529,-73.892121,40.751003,Geocodio,5/15/2015
41653505,-73.834921,40.760255,Geocodio,5/15/2015
41653183,-73.81718736,40.70232085,Geocodio,5/15/2015
41653536,-74.20736827,40.54285482,Geocodio,5/15/2015
41653532,-73.911681,40.767962,Geocodio,5/15/2015
41654100,-73.800054,40.705186,Geocodio,5/15/2015
41654083,-73.88281,40.737792,Geocodio,5/15/2015
41654458,-74.10362726,40.57600627,Geocodio,5/15/2015
41653501,-73.781206,40.780294,Geocodio,5/15/2015
41653930,-73.823371,40.701588,Geocodio,5/15/2015
41654462,-73.769942,40.761438,Geocodio,5/15/2015
41654506,-73.820848,40.752241,Geocodio,5/15/2015
41654733,-74.07937606,40.63828842,Geocodio,5/15/2015
41654548,-73.855293,40.702595,Geocodio,5/15/2015
41655130,-73.930984,40.760601,Geocodio,5/15/2015
41655454,-74.06352615,40.61025144,Geocodio,5/15/2015
41655458,-73.755426,40.762681,Geocodio,5/15/2015
41655918,-74.12525961,40.63382382,Geocodio,5/15/2015
41655758,-73.767094,40.656044,Geocodio,5/15/2015
41656142,-73.990276,40.756567,Geocodio,5/15/2015
41656235,-74.16413378,40.62631072,Geocodio,5/15/2015
41655988,-73.790709,40.740826,Geocodio,5/15/2015
41656659,-74.103683,40.630806,Geocodio,5/15/2015
41656254,-73.854333,40.748751,Geocodio,5/15/2015
41656924,-73.967842,40.758775,Geocodio,5/15/2015
41656654,-73.819069,40.786173,Geocodio,5/15/2015
41656966,-73.881211,40.744628,Geocodio,5/15/2015
41657408,-73.903905,40.771329,Geocodio,5/15/2015
41657557,-73.926554,40.755086,Geocodio,5/15/2015
41657465,-73.758831,40.742772,Geocodio,5/15/2015
41658170,-73.682824,40.729351,Geocodio,5/15/2015
41658324,-73.823371,40.701588,Geocodio,5/15/2015
41658786,-74.11489771,40.57334649,Geocodio,5/15/2015
41658630,-73.876876,40.75053,Geocodio,5/15/2015
41658762,-74.16214057,40.62635796,Geocodio,5/15/2015
41659018,-73.910724,40.838998,Geocodio,5/15/2015
41659167,-74.11556144,40.57356407,Geocodio,5/15/2015
41658884,-73.917873,40.742511,Geocodio,5/15/2015
41659069,-73.813805,40.788841,Geocodio,5/15/2015
41659111,-73.926554,40.755086,Geocodio,5/15/2015
41659449,-74.0797874,40.59871044,Geocodio,5/15/2015
41659498,-73.985443,40.765926,Geocodio,5/15/2015
41659494,-73.985443,40.765926,Geocodio,5/15/2015
41659448,-73.802286,40.702738,Geocodio,5/15/2015
41659848,-73.854333,40.748751,Geocodio,5/15/2015
41659901,-73.898003,40.7084,Geocodio,5/15/2015
41659556,-73.810988,40.691855,Geocodio,5/15/2015
41659862,-73.9726097,40.76420946,Geocodio,5/15/2015
41659905,-73.840291,40.660849,Geocodio,5/15/2015
41659984,-73.991563,40.749705,Geocodio,5/15/2015
41660271,-73.921605,40.838729,Geocodio,5/15/2015
41660347,-73.850708,40.684546,Geocodio,5/15/2015
41660388,-73.932251,40.765533,Geocodio,5/15/2015
41660616,-73.999769,40.740916,Geocodio,5/15/2015
41660841,-73.837327,40.716251,Geocodio,5/15/2015
41661106,-73.848406,40.792761,Geocodio,5/15/2015
41661199,-73.82527,40.741752,Geocodio,5/15/2015
41661780,-73.769455,40.684386,Geocodio,5/15/2015
41662214,-73.934502,40.744622,Geocodio,5/15/2015
41662314,-74.12772269,40.56490309,Geocodio,5/15/2015
41661153,-73.855293,40.702595,Geocodio,5/15/2015
41662308,-73.921656,40.773931,Geocodio,5/15/2015
41662482,-73.747745,40.695689,Geocodio,5/15/2015
41662647,-74.076286,40.627764,Geocodio,5/15/2015
41662683,-73.9726097,40.76420946,Geocodio,5/15/2015
41663033,-73.807931,40.701775,Geocodio,5/15/2015
41663196,-73.762402,40.719809,Geocodio,5/15/2015
41663384,-73.883843,40.745796,Geocodio,5/15/2015
41663404,-73.921883,40.741478,Geocodio,5/15/2015
41663471,-73.914836,40.743454,Geocodio,5/15/2015
41664111,-74.10966816,40.57101929,Geocodio,5/15/2015
41663632,-73.806589,40.706634,Geocodio,5/15/2015
41664273,-74.13699893,40.6245051,Geocodio,5/15/2015
41664275,-74.20468791,40.55148668,Geocodio,5/15/2015
41664398,-73.932251,40.765533,Geocodio,5/15/2015
41664735,-73.872614,40.753142,Geocodio,5/15/2015
41664674,-73.857309,40.733004,Geocodio,5/15/2015
41664779,-73.769942,40.761438,Geocodio,5/15/2015
41665019,-73.8054,40.67471,Geocodio,5/15/2015
41705780,-73.814967,40.738549,Geocodio,5/15/2015
41705790,-73.934502,40.744622,Geocodio,5/15/2015
41705829,-73.792069,40.757776,Geocodio,5/15/2015
41706012,-73.95835647,40.8009827,Geocodio,5/15/2015
41706083,-73.930984,40.760601,Geocodio,5/15/2015
41706151,-73.862726,40.749868,Geocodio,5/15/2015
41706162,-73.820876,40.670542,Geocodio,5/15/2015
41706176,-73.903905,40.771329,Geocodio,5/15/2015
41706222,-73.887098,40.743676,Geocodio,5/15/2015
41706304,-73.747745,40.695689,Geocodio,5/15/2015
41706342,-73.797769,40.655246,Geocodio,5/15/2015
41706369,-73.82619,40.766382,Geocodio,5/15/2015
41706229,-73.774028,40.709672,Geocodio,5/15/2015
41706396,-73.75368375,40.609659,Geocodio,5/15/2015
41706711,-74.07717076,40.64205079,Geocodio,5/15/2015
41706796,-73.837327,40.716251,Geocodio,5/15/2015
41706845,-73.747745,40.695689,Geocodio,5/15/2015
41706722,-73.930984,40.760601,Geocodio,5/15/2015
41706992,-73.846257,40.722453,Geocodio,5/15/2015
41707009,-73.825696,40.750997,Geocodio,5/15/2015
41707082,-73.82619,40.766382,Geocodio,5/15/2015
41707158,-74.16417502,40.55958815,Geocodio,5/15/2015
41707193,-73.988354,40.720077,Geocodio,5/15/2015
41707126,-73.792069,40.757776,Geocodio,5/15/2015
41707470,-73.797769,40.655246,Geocodio,5/15/2015
41707606,-73.927071,40.692346,Geocodio,5/15/2015
41707838,-74.23122369,40.52673758,Geocodio,5/15/2015
41707841,-73.883913,40.743418,Geocodio,5/15/2015
41708165,-73.893796,40.747692,Geocodio,5/15/2015
41708148,-74.15589186,40.62592871,Geocodio,5/15/2015
41707843,-73.850708,40.684546,Geocodio,5/15/2015
41708303,-74.13059603,40.61287528,Geocodio,5/15/2015
41708214,-73.850708,40.684546,Geocodio,5/15/2015
41708289,-73.836975,40.681988,Geocodio,5/15/2015
41708401,-73.83952,40.679961,Geocodio,5/15/2015
41708706,-73.809268,40.704848,Geocodio,5/15/2015
41708751,-73.908761,40.776468,Geocodio,5/15/2015
41708433,-73.850708,40.684546,Geocodio,5/15/2015
41708918,-74.21242299,40.55121592,Geocodio,5/15/2015
41708795,-73.887098,40.743676,Geocodio,5/15/2015
41708764,-73.958811,40.714824,Geocodio,5/15/2015
41708930,-73.883913,40.743418,Geocodio,5/15/2015
41708947,-73.898929,40.740784,Geocodio,5/15/2015
41708952,-73.815063,40.750858,Geocodio,5/15/2015
41708980,-73.92516,40.770808,Geocodio,5/15/2015
41709046,-73.989694,40.75228,Geocodio,5/15/2015
41709156,-73.910231,40.752977,Geocodio,5/15/2015
41709346,-73.854333,40.748751,Geocodio,5/15/2015
41709385,-73.792069,40.757776,Geocodio,5/15/2015
41709587,-73.962694,40.687819,Geocodio,5/15/2015
41709543,-73.98689662,40.74867032,Geocodio,5/15/2015
41709407,-73.914836,40.743454,Geocodio,5/15/2015
41709420,-73.822979,40.686769,Geocodio,5/15/2015
41709426,-73.819013,40.674432,Geocodio,5/15/2015
41709826,-73.929164,40.752033,Geocodio,5/15/2015
41710310,-73.96975839,40.75981046,Geocodio,5/15/2015
41710320,-73.820848,40.752241,Geocodio,5/15/2015
41710558,-73.820848,40.752241,Geocodio,5/15/2015
41710571,-73.877562,40.73509,Geocodio,5/15/2015
41710594,-73.85001,40.740563,Geocodio,5/15/2015
41710693,-73.792069,40.757776,Geocodio,5/15/2015
41710730,-74.13516401,40.62534349,Geocodio,5/15/2015
41710756,-73.972445,40.677161,Geocodio,5/15/2015
41710780,-73.80229,40.677943,Geocodio,5/15/2015
41710894,-73.934502,40.744622,Geocodio,5/15/2015
41710905,-73.835066,40.746204,Geocodio,5/15/2015
41711029,-74.08573517,40.63378197,Geocodio,5/15/2015
41710976,-73.93678403,40.81968306,Geocodio,5/15/2015
41711270,-73.82619,40.766382,Geocodio,5/15/2015
41711074,-73.819069,40.786173,Geocodio,5/15/2015
41711427,-74.15869558,40.61189573,Geocodio,5/15/2015
41711299,-73.820876,40.670542,Geocodio,5/15/2015
41711545,-73.770107,40.731778,Geocodio,5/15/2015
41711607,-74.104526,40.56118127,Geocodio,5/15/2015
41711596,-73.903905,40.771329,Geocodio,5/15/2015
41711436,-73.823371,40.701588,Geocodio,5/15/2015
41711634,-73.843641,40.784369,Geocodio,5/15/2015
41711612,-73.83014,40.75957,Geocodio,5/15/2015
41711793,-73.82619,40.766382,Geocodio,5/15/2015
41711725,-73.810988,40.691855,Geocodio,5/15/2015
41711983,-73.92516,40.770808,Geocodio,5/15/2015
41712191,-73.714959,40.72659,Geocodio,5/15/2015
41712257,-73.797769,40.655246,Geocodio,5/15/2015
41712223,-73.82619,40.766382,Geocodio,5/15/2015
41712232,-73.83014,40.75957,Geocodio,5/15/2015
41712236,-73.914836,40.743454,Geocodio,5/15/2015
41712533,-73.917873,40.742511,Geocodio,5/15/2015
41712479,-73.911642,40.761884,Geocodio,5/15/2015
41712718,-73.767094,40.656044,Geocodio,5/15/2015
41712818,-73.901631,40.716317,Geocodio,5/15/2015
41712702,-73.761679,40.706606,Geocodio,5/15/2015
41712846,-73.898003,40.7084,Geocodio,5/15/2015
41712853,-73.930984,40.760601,Geocodio,5/15/2015
41713008,-73.836981,40.674678,Geocodio,5/15/2015
41712970,-73.802286,40.702738,Geocodio,5/15/2015
41713178,-73.914836,40.743454,Geocodio,5/15/2015
41713240,-73.83014,40.75957,Geocodio,5/15/2015
41713348,-73.83014,40.75957,Geocodio,5/15/2015
41713447,-73.905445,40.748372,Geocodio,5/15/2015
41713533,-73.794294,40.590858,Geocodio,5/15/2015
41713537,-73.75409584,40.59600596,Geocodio,5/15/2015
41713587,-73.95611874,40.74716989,Geocodio,5/15/2015
41713697,-73.888156,40.755266,Geocodio,5/15/2015
41713624,-73.851196,40.752962,Geocodio,5/15/2015
41714251,-74.13582119,40.63418163,Geocodio,5/15/2015
41714254,-74.13505466,40.63579536,Geocodio,5/15/2015
41714253,-74.15833142,40.61206378,Geocodio,5/15/2015
41714016,-73.890501,40.746942,Geocodio,5/15/2015
41714316,-73.75867,40.679014,Geocodio,5/15/2015
41714688,-73.862069,40.722861,Geocodio,5/15/2015
41714713,-73.773026,40.764438,Geocodio,5/15/2015
41715233,-73.781206,40.780294,Geocodio,5/15/2015
41715599,-73.82527,40.741752,Geocodio,5/15/2015
41715730,-73.903905,40.771329,Geocodio,5/15/2015
41715918,-73.882508,40.751146,Geocodio,5/15/2015
41716014,-73.855627,40.703683,Geocodio,5/15/2015
41716132,-73.794862,40.77232,Geocodio,5/15/2015
41716213,-73.797007,40.704611,Geocodio,5/15/2015
41716115,-73.851196,40.752962,Geocodio,5/15/2015
41716632,-73.793348,40.777018,Geocodio,5/15/2015
41716658,-73.846257,40.722453,Geocodio,5/15/2015
41716315,-73.930984,40.760601,Geocodio,5/15/2015
41716806,-73.794435,40.714531,Geocodio,5/15/2015
41716909,-74.23503291,40.52172191,Geocodio,5/15/2015
41716972,-74.01538968,40.71122628,Geocodio,5/15/2015
41717000,-73.83191,40.758949,Geocodio,5/15/2015
41716934,-73.882508,40.751146,Geocodio,5/15/2015
41717146,-73.999769,40.740916,Geocodio,5/15/2015
41716978,-73.914836,40.743454,Geocodio,5/15/2015
41717113,-73.888156,40.755266,Geocodio,5/15/2015
41717443,-73.747745,40.695689,Geocodio,5/15/2015
41717852,-74.01100566,40.70322951,Geocodio,5/15/2015
41717583,-73.745452,40.716001,Geocodio,5/15/2015
41717853,-73.951398,40.770073,Geocodio,5/15/2015
41717914,-74.10392016,40.57601144,Geocodio,5/15/2015
41717895,-74.23463083,40.52221372,Geocodio,5/15/2015
41717967,-73.955407,40.776868,Geocodio,5/15/2015
41717968,-73.883913,40.743418,Geocodio,5/15/2015
41717983,-73.794435,40.714531,Geocodio,5/15/2015
41718112,-73.794862,40.77232,Geocodio,5/15/2015
41717867,-73.915662,40.713469,Geocodio,5/15/2015
41717874,-73.908761,40.776468,Geocodio,5/15/2015
41718319,-73.825696,40.750997,Geocodio,5/15/2015
41718388,-73.792069,40.757776,Geocodio,5/15/2015
41718393,-73.934502,40.744622,Geocodio,5/15/2015
41718442,-73.795788,40.760426,Geocodio,5/15/2015
41718509,-73.867471,40.742096,Geocodio,5/15/2015
41718462,-73.792069,40.757776,Geocodio,5/15/2015
41718673,-73.992685,40.689032,Geocodio,5/15/2015
41718481,-73.854333,40.748751,Geocodio,5/15/2015
41718733,-74.15069476,40.55175556,Geocodio,5/15/2015
41718904,-73.93685608,40.84935686,Geocodio,5/15/2015
41718993,-73.827863,40.765363,Geocodio,5/15/2015
41719137,-73.97553001,40.75191482,Geocodio,5/15/2015
41719126,-73.90173869,40.81990362,Geocodio,5/15/2015
41719158,-73.860767,40.729561,Geocodio,5/15/2015
41719115,-73.83014,40.75957,Geocodio,5/15/2015
41719364,-73.992494,40.713867,Geocodio,5/15/2015
41719295,-73.908761,40.776468,Geocodio,5/15/2015
41719662,-73.953166,40.775923,Geocodio,5/15/2015
41719668,-73.88622322,40.73814468,Geocodio,5/15/2015
41719361,-73.806589,40.706634,Geocodio,5/15/2015
41719830,-74.15036202,40.55071737,Geocodio,5/15/2015
41719934,-74.19196288,40.53256749,Geocodio,5/15/2015
41719692,-73.934502,40.744622,Geocodio,5/15/2015
41720016,-73.868768,40.723821,Geocodio,5/15/2015
41720069,-73.846257,40.722453,Geocodio,5/15/2015
41720078,-73.898003,40.7084,Geocodio,5/15/2015
41720025,-73.752881,40.700472,Geocodio,5/15/2015
41720316,-73.840291,40.660849,Geocodio,5/15/2015
41720232,-73.837327,40.716251,Geocodio,5/15/2015
41720372,-73.980396,40.72775,Geocodio,5/15/2015
41720440,-73.850708,40.684546,Geocodio,5/15/2015
41147661,-73.882508,40.751146,Geocodio,5/15/2015
41148214,-74.01577925,40.71440176,Geocodio,5/15/2015
41720461,-73.823371,40.701588,Geocodio,5/15/2015
41148187,-73.809268,40.704848,Geocodio,5/15/2015
41148400,-74.08605144,40.64573492,Geocodio,5/15/2015
41148907,-73.797769,40.655246,Geocodio,5/15/2015
41149243,-73.8764334,40.80422291,Geocodio,5/15/2015
41149575,-73.97797173,40.75950761,Geocodio,5/15/2015
41151158,-74.202175,40.526067,Geocodio,5/15/2015
41151116,-73.846257,40.722453,Geocodio,5/15/2015
41150814,-73.911642,40.761884,Geocodio,5/15/2015
41151982,-73.956333,40.7756,Geocodio,5/15/2015
41153089,-74.16386325,40.55970121,Geocodio,5/15/2015
41153445,-74.12113824,40.60462283,Geocodio,5/15/2015
41153944,-74.13259008,40.6118102,Geocodio,5/15/2015
41153530,-73.849513,40.722612,Geocodio,5/15/2015
41154370,-73.736713,40.666854,Geocodio,5/15/2015
41154580,-73.881436,40.740961,Geocodio,5/15/2015
41154087,-73.908761,40.776468,Geocodio,5/15/2015
41155680,-73.786776,40.696533,Geocodio,5/15/2015
41155821,-74.08607686,40.59461199,Geocodio,5/15/2015
41155817,-74.0764569,40.62990052,Geocodio,5/15/2015
41156430,-73.797769,40.655246,Geocodio,5/15/2015
41156219,-73.903905,40.771329,Geocodio,5/15/2015
41156678,-73.930984,40.760601,Geocodio,5/15/2015
41157671,-73.996798,40.715035,Geocodio,5/15/2015
41157552,-73.980396,40.72775,Geocodio,5/15/2015
41157563,-73.916158,40.746355,Geocodio,5/15/2015
41157590,-73.851196,40.752962,Geocodio,5/15/2015
41158108,-73.900331,40.768807,Geocodio,5/15/2015
41157994,-73.83014,40.75957,Geocodio,5/15/2015
41158299,-73.95387,40.743418,Geocodio,5/15/2015
41158746,-73.92516,40.770808,Geocodio,5/15/2015
41159859,-73.98101984,40.75353655,Geocodio,5/15/2015
41160375,-74.14847672,40.53882231,Geocodio,5/15/2015
41160918,-74.06805835,40.61647731,Geocodio,5/15/2015
41161344,-73.843688,40.723041,Geocodio,5/15/2015
41162227,-73.825696,40.750997,Geocodio,5/15/2015
41161181,-73.949679,40.744082,Geocodio,5/15/2015
41162842,-73.783977,40.728291,Geocodio,5/15/2015
41163213,-73.908761,40.776468,Geocodio,5/15/2015
41163097,-73.932251,40.765533,Geocodio,5/15/2015
41163809,-73.847732,40.694775,Geocodio,5/15/2015
41163371,-73.802286,40.702738,Geocodio,5/15/2015
41164643,-73.797007,40.704611,Geocodio,5/15/2015
41164822,-73.992978,40.752853,Geocodio,5/15/2015
41164934,-73.811955,40.764868,Geocodio,5/15/2015
41165448,-73.883913,40.743418,Geocodio,5/15/2015
41166368,-74.150741,40.591006,Geocodio,5/15/2015
